date,pm25,pm10,o3,no2,so2,co
2025/5/1, 15, 18, , 3, , 
2025/5/2, 18, , , , , 
2025/5/4, 21, 18, , 2, , 
2025/5/5, 19, 14, , 2, , 
2025/5/6, 20, 17, , 3, , 
2025/5/7, 30, 19, , 3, , 
2025/5/8, 28, 14, , 2, , 
2025/5/9, 27, 13, , 2, , 
2025/5/10, 25, 14, , 2, , 
2025/5/11, 22, 14, , 3, , 
2025/5/12, 25, , , , , 
2025/5/14, 23, 15, , 4, , 
2025/5/15, 12, 18, , 3, , 
2025/5/16, 38, 23, , 2, , 
2025/5/17, 42, 27, , 3, , 
2025/5/18, 42, 16, , 4, , 
2025/5/19, 21, 18, , 3, , 
2025/5/20, 29, 24, , 7, , 
2025/5/21, 31, 14, , 2, , 
2025/5/22, 14, 12, , 2, , 
2025/5/23, 17, 12, , 2, , 
2025/5/24, 25, 16, , 3, , 
2025/5/25, 23, 11, , 2, , 
2025/5/26, 11, 19, , 3, , 
2025/5/27, 16, 23, , 3, , 
2025/5/28, 27, 26, , 5, , 
2025/5/29, 28, 23, , 4, , 
2025/5/30, 32, 13, , 1, , 
2025/5/31, 14, 12, , 1, , 
2025/6/1, 9, 16, , 1, , 
2025/6/2, 12, 15, , 3, , 
2025/6/3, 13, 22, , 6, , 
2025/6/4, 23, 19, , 4, , 
2025/6/5, 20, 15, , 4, , 
2025/6/6, 17, 15, , 1, , 
2025/6/7, 15, , , , , 
2025/6/8, 38, 28, , 1, , 
2025/6/9, 37, 22, , 1, , 
2025/6/10, 32, 34, , 5, , 
2025/6/11, 54, 25, , 3, , 
2025/6/12, 46, 26, , 3, , 
2025/6/13, 35, 22, , 4, , 
2025/6/14, 22, 17, , 2, , 
2025/6/15, 22, 13, , 1, , 
2025/6/16, 13, 18, , 1, , 
2025/6/17, 17, 23, , 4, , 
2025/6/18, 28, 32, , 5, , 
2025/6/19, 51, 30, , 3, , 
2025/6/20, 52, 26, , 3, , 
2025/6/21, 30, , , 2, , 
2025/6/22, 26, 19, , 2, , 
2025/6/23, 21, 33, , 6, , 
2025/6/24, 48, 20, , 4, , 
2025/6/25, 21, 13, , 2, , 
2025/6/26, 14, 11, , 3, , 
2025/6/27, 13, 10, , 1, , 
2025/6/28, 13, 11, , 1, , 
2025/6/29, 18, 27, , 3, , 
2025/6/30, 38, 24, , 5, , 
2025/1/1, 61, 27, , 11, , 
2025/1/2, 58, 13, , 5, , 
2025/1/3, 22, 12, , 4, , 
2025/1/4, 22, 6, , 1, , 
2025/1/5, 14, 9, , 1, , 
2025/1/6, 11, 12, , 5, , 
2025/1/7, 15, 8, , 2, , 
2025/1/8, 16, 22, , 7, , 
2025/1/9, 27, 16, , 8, , 
2025/1/10, 25, 20, , 4, , 
2025/1/11, 20, 16, , 2, , 
2025/1/12, 17, 21, , 7, , 
2025/1/13, 35, 24, , 8, , 
2025/1/14, 58, 28, , 8, , 
2025/1/15, 57, 22, , 7, , 
2025/1/16, 49, 28, , 9, , 
2025/1/17, 54, 23, , 8, , 
2025/1/18, 58, 29, , 8, , 
2025/1/19, 66, 26, , 9, , 
2025/1/20, 58, 33, , 11, , 
2025/1/21, 65, 17, , 8, , 
2025/1/22, 31, , , 7, , 
2025/1/23, 23, 25, , 8, , 
2025/1/24, 42, 13, , 3, , 
2025/1/25, 26, 14, , 2, , 
2025/1/26, 21, 12, , 3, , 
2025/1/27, 22, 13, , 2, , 
2025/1/28, 17, 14, , 3, , 
2025/1/29, 22, 31, , 6, , 
2025/1/30, 29, 24, , 9, , 
2025/1/31, 46, 20, , 7, , 
2025/2/1, 40, 16, , 4, , 
2025/2/2, 21, 8, , 4, , 
2025/2/3, 15, 26, , 10, , 
2025/2/4, 50, 25, , 9, , 
2025/2/5, 40, 24, , 8, , 
2025/2/6, 47, 21, , 8, , 
2025/2/7, 37, 18, , 6, , 
2025/2/8, 35, 16, , 6, , 
2025/2/9, 31, 15, , 6, , 
2025/2/10, 26, 21, , 6, , 
2025/2/11, 30, 22, , 7, , 
2025/2/12, 41, 24, , 9, , 
2025/2/13, 39, 22, , 8, , 
2025/2/14, 40, 36, , 10, , 
2025/2/15, 74, 31, , 6, , 
2025/2/16, 55, 17, , 6, , 
2025/2/17, 34, 35, , 11, , 
2025/2/18, 50, 32, , 10, , 
2025/2/19, 53, 31, , 10, , 
2025/2/20, 60, 16, , 3, , 
2025/2/21, 26, 14, , 5, , 
2025/2/22, 20, 19, , 5, , 
2025/2/23, 35, 22, , 10, , 
2025/2/24, 36, , , , , 
2025/2/25, 45, 14, , 7, , 
2025/2/26, 31, , , , , 
2025/2/27, 24, 18, , 4, , 
2025/2/28, 18, 19, , 1, , 
2025/3/1, 25, , , , , 
2025/3/4, 35, 26, , 8, , 
2025/3/5, 32, 22, , 6, , 
2025/3/6, 36, 13, , 5, , 
2025/3/7, 22, 7, , 2, , 
2025/3/8, 10, 10, , 3, , 
2025/3/9, 20, 15, , 6, , 
2025/3/10, 22, 17, , 4, , 
2025/3/11, 39, 16, , 5, , 
2025/3/12, 26, 15, , 4, , 
2025/3/13, 16, 14, , 5, , 
2025/3/14, 27, 15, , 2, , 
2025/3/15, 28, 19, , 3, , 
2025/3/16, 40, 19, , 5, , 
2025/3/17, 31, 22, , 7, , 
2025/3/18, 34, 15, , 8, , 
2025/3/19, 25, 13, , 4, , 
2025/3/20, 24, 12, , 5, , 
2025/3/21, 16, 11, , 3, , 
2025/3/22, 13, 10, , 1, , 
2025/3/23, 13, 21, , 5, , 
2025/3/24, 20, 20, , 4, , 
2025/3/25, 42, 16, , 5, , 
2025/3/26, 24, 20, , 4, , 
2025/3/27, 35, 23, , 6, , 
2025/3/28, 41, 18, , 2, , 
2025/3/29, 13, 18, , 2, , 
2025/3/30, 16, 20, , 4, , 
2025/3/31, 24, 28, , 5, , 
2024/10/1, 19, 8, , 6, , 
2024/10/2, 9, 9, , 7, , 
2024/10/3, 12, 22, , 12, , 
2024/10/4, 27, 13, , 6, , 
2024/10/5, 8, 9, , 3, , 
2024/10/6, 17, 12, , 6, , 
2024/10/7, 15, 17, , 9, , 
2024/10/8, 11, 13, , 4, , 
2024/10/9, 8, 17, , 9, , 
2024/10/10, 17, 19, , 10, , 
2024/10/11, 18, 12, , 5, , 
2024/10/12, 15, 17, , 8, , 
2024/10/13, 21, 13, , 4, , 
2024/10/14, 25, 23, , 7, , 
2024/10/15, 34, 19, , 6, , 
2024/10/16, 11, 17, , 4, , 
2024/10/17, 17, 13, , 5, , 
2024/10/18, 10, 13, , 3, , 
2024/10/19, 9, 17, , 3, , 
2024/10/20, 13, 18, , 5, , 
2024/10/21, 20, 12, , 1, , 
2024/10/22, 8, 20, , 6, , 
2024/10/23, 28, 18, , 6, , 
2024/10/24, 28, 14, , 5, , 
2024/10/25, 20, 14, , 4, , 
2024/10/26, 22, 11, , 2, , 
