date;pm25;pm10;o3;no2;so2;co
2020/11/20; 9; 10; 32; 4; 6; 
2020/11/21; 7; 10; 26; 3; 8; 
2020/11/22; 10; 11; 27; 5; 8; 
2020/11/23; 10; 16; 27; 6; 10; 
2020/11/24; 37; 21; 24; 6; 11; 
2020/11/25; 50; 15; 27; 4; 13; 
2020/11/26; 30; 14; 28; 8; 10; 
2020/11/27; 19; 13; 26; 5; 9; 
2020/11/28; 17; 10; 26; 3; 8; 
2020/11/29; 13; 8; 24; 4; 7; 
2020/11/30; 11; 11; 31; 3; 3; 
2020/12/1; 7; 9; 31; 5; 8; 
2020/12/2; 8; 12; 25; 5; 7; 
2020/12/3; 15; 6; 26; 4; 5; 
2020/12/4; 5; 6; 29; 1; 8; 
2020/12/5; 8; 6; 24; 2; 8; 
2020/12/6; 7; 4; 30; 1; ; 
2020/12/7; 7; 5; 31; 3; 7; 
2020/12/15; 7; 9; 27; 4; 11; 
2020/12/16; 6; 7; 24; 4; 5; 
2020/12/17; 7; 9; 19; 3; 7; 
2020/12/18; 16; 7; 22; 4; 10; 
2020/12/19; 11; 8; 22; 2; 6; 
2020/12/20; 10; 6; 16; 5; 4; 
2020/12/21; 15; 9; 19; 6; 7; 
2020/12/22; 12; 10; 26; 4; 9; 
2020/12/23; 18; 8; 28; 2; ; 
2020/12/24; 5; 9; 29; 2; 5; 
2020/12/25; 6; 12; 26; 5; 6; 
2020/12/26; 22; 11; 26; 2; 11; 
2020/12/27; 29; 6; 30; 2; 5; 
2020/12/28; 6; 4; 29; 1; 3; 
2020/12/29; 6; 7; 24; 4; 7; 
2020/12/30; 10; 5; 31; 3; 2; 
2020/12/31; 6; 7; 29; 2; 7; 
2021/1/1; 7; 6; 28; 4; 3; 
2021/1/2; 7; 9; 16; 2; 5; 
2021/1/3; 9; 11; 25; 7; 12; 
2020/7/1; 12; 9; 25; 1; ; 
2020/7/2; 11; 8; 28; 2; ; 
2020/7/3; 8; 6; 34; 1; 1; 
2020/7/4; 7; 9; 22; 1; ; 
