Year	CCAA	Type	Value
2017	castilla_la_mancha	indice	94,65625
2017	castilla_la_mancha	variacion_anual	1,1
2017	castilla_leon	indice	94,6934166667
2017	castilla_leon	variacion_anual	1,0
2017	catalunya	indice	94,9925
2017	catalunya	variacion_anual	1,2
2017	ceuta	indice	96,75525
2017	ceuta	variacion_anual	0,6
2017	comunidad_valenciana	indice	95,0409166667
2017	comunidad_valenciana	variacion_anual	1,1
2017	extremadura	indice	94,914
2017	extremadura	variacion_anual	0,8
2017	galicia	indice	94,82775
2017	galicia	variacion_anual	1,2
2017	madrid	indice	95,1510833333
2017	madrid	variacion_anual	1,2
2017	melilla	indice	95,5613333333
2017	melilla	variacion_anual	1,4
2017	murcia	indice	95,6124166667
2017	murcia	variacion_anual	0,6
2017	nacional	indice	95,0458333333
2017	nacional	variacion_anual	1,1
2017	navarra	indice	94,5539166667
2017	navarra	variacion_anual	0,6
2017	pais_vasco	indice	94,6996666667
2017	pais_vasco	variacion_anual	1,1
2017	rioja	indice	95,08625
2017	rioja	variacion_anual	0,6
2018	andalucia	indice	96,68125
2018	andalucia	variacion_anual	1,0
2018	aragon	indice	96,49375
2018	aragon	variacion_anual	1,2
2018	asturias	indice	97,0960833333
2018	asturias	variacion_anual	1,1
2018	baleares	indice	96,6143333333
2018	baleares	variacion_anual	0,7
2018	canarias	indice	96,9795
2018	canarias	variacion_anual	1,4
2018	cantabria	indice	96,5199166667
2018	cantabria	variacion_anual	1,0
2018	castilla_la_mancha	indice	96,4145
2018	castilla_la_mancha	variacion_anual	1,2
2018	castilla_leon	indice	96,3335
2018	castilla_leon	variacion_anual	1,2
2018	catalunya	indice	96,7391666667
2018	catalunya	variacion_anual	1,4
2018	ceuta	indice	97,523
2018	ceuta	variacion_anual	0,7
2018	comunidad_valenciana	indice	96,6873333333
2018	comunidad_valenciana	variacion_anual	1,1
2018	extremadura	indice	96,3886666667
2018	extremadura	variacion_anual	1,1
2018	galicia	indice	96,3983333333
2018	galicia	variacion_anual	1,0
2018	madrid	indice	96,7545833333
2018	madrid	variacion_anual	1,4
2018	melilla	indice	96,4823333333
2018	melilla	variacion_anual	-0,3
2018	murcia	indice	96,9508333333
2018	murcia	variacion_anual	0,9
2018	nacional	indice	96,6378333333
2018	nacional	variacion_anual	1,2
2018	navarra	indice	96,1683333333
2018	navarra	variacion_anual	1,3
2018	pais_vasco	indice	96,215
2018	pais_vasco	variacion_anual	1,0
2018	rioja	indice	96,543
2018	rioja	variacion_anual	1,2
2019	andalucia	indice	97,157
2019	andalucia	variacion_anual	0,5
2019	aragon	indice	97,1559166667
2019	aragon	variacion_anual	0,8
2019	asturias	indice	97,5533333333
2019	asturias	variacion_anual	0,4
2019	baleares	indice	97,0795
2019	baleares	variacion_anual	1,0
2019	canarias	indice	97,2981666667
2019	canarias	variacion_anual	0,4
2019	cantabria	indice	97,183
2019	cantabria	variacion_anual	0,9
2019	castilla_la_mancha	indice	96,9923333333
2019	castilla_la_mancha	variacion_anual	0,9
2019	castilla_leon	indice	97,14225
2019	castilla_leon	variacion_anual	1,0
2019	catalunya	indice	97,5683333333
2019	catalunya	variacion_anual	0,9
2019	ceuta	indice	97,83175
2019	ceuta	variacion_anual	0,3
2019	comunidad_valenciana	indice	97,2004166667
2019	comunidad_valenciana	variacion_anual	0,7
2019	extremadura	indice	96,92725
2019	extremadura	variacion_anual	0,7
2019	galicia	indice	96,94175
2019	galicia	variacion_anual	0,7
2019	madrid	indice	97,6829166667
2019	madrid	variacion_anual	0,9
2019	melilla	indice	96,17425
2019	melilla	variacion_anual	0,5
2019	murcia	indice	97,3450833333
2019	murcia	variacion_anual	0,7
2019	nacional	indice	97,3138333333
2019	nacional	variacion_anual	0,8
2019	navarra	indice	97,2971666667
2019	navarra	variacion_anual	1,3
2019	pais_vasco	indice	97,1360833333
2019	pais_vasco	variacion_anual	1,2
2019	rioja	indice	97,4176666667
2019	rioja	variacion_anual	1,0
2020	andalucia	indice	96,9560833333
2020	andalucia	variacion_anual	-0,3
2020	aragon	indice	96,6825833333
2020	aragon	variacion_anual	-0,6
2020	asturias	indice	97,0589166667
2020	asturias	variacion_anual	-0,6
2020	baleares	indice	96,78925
2020	baleares	variacion_anual	-0,4
2020	canarias	indice	97,8281666667
2020	canarias	variacion_anual	-0,1
