id;pm10;o3;no2;so2;co
funes,-nav;1.9037103970181284;0.8849621301465;17.87136393018746;23.647798742138367;0
olite,-nav;1.886202621324832;1.0969822027340728;12.77785190126751;23.775;0
tudela,-na;2.0308095706325795;0.9062553942983097;11.8;24.31633356305996;0
