id;pm10;o3;no2;so2;co
burgos-iv-;2.427638586578984;1.008821340199964;6.628011241970021;12.07648607454621;0
guardo,-pa;1.496517473199685;0.8000194628260023;5.852327837051406;3.851437165775401;0
la-rubiaii;2.24487460665586;1.4139573525339242;4.230101302460203;18.069150521609536;0
salamanca-;1.9599357570448241;0.9682083089876699;4.773474719532811;15.36809616634178;0
