date;pm25;pm10;o3;no2;so2;co
2025/4/15; 22; 15; 36; 2; 2; 
2025/4/16; 15; 17; 36; 1; 3; 
2025/4/17; 16; 7; 28; 1; 2; 
2025/4/18; 11; 9; 33; 1; 2; 
2025/4/19; 13; 18; 36; 1; 4; 
2025/4/20; 15; 17; 35; 2; 2; 
2025/4/21; 20; 15; 38; 4; 2; 
2025/4/22; 26; 17; 29; 5; 2; 
2025/4/23; 31; 16; 23; 1; 2; 
2025/4/24; 18; 18; 29; 3; 2; 
2025/4/25; 29; 13; 33; ; 2; 
2025/4/26; 16; 16; 35; 1; 2; 
2025/4/27; 30; 13; 22; 8; 2; 
2025/4/28; 49; 10; 39; 1; 2; 
2025/4/29; 32; 12; 40; 1; 2; 
2025/4/30; 26; 19; 34; 1; 2; 
2025/5/1; 25; 20; 35; 3; 2; 
2025/5/2; 32; 18; 38; 2; 2; 
2025/5/3; 25; 15; 33; 3; 2; 
2025/5/4; 32; 15; 36; ; 2; 
2025/5/5; 22; 12; 37; 1; 2; 
2025/5/6; 22; 17; 37; 4; 2; 
2025/5/7; 37; 19; 38; 5; 2; 
2025/5/8; 46; 19; 33; 7; 2; 
2025/5/9; 47; 12; 33; 3; 2; 
2025/5/10; 28; 14; 42; 3; 2; 
2025/5/11; 30; 22; 37; 4; 3; 
2025/5/12; 37; 15; 30; 4; 2; 
2025/5/13; 35; 16; 28; 3; 2; 
2025/5/14; 24; 10; 31; ; 2; 
2025/5/15; 15; 17; 46; 1; 2; 
2025/5/16; 35; 26; 36; 3; 2; 
2025/5/17; 48; 22; 35; 4; 2; 
2025/5/18; 49; 16; 38; 1; 2; 
2025/5/19; 30; 16; 38; 1; 2; 
2025/5/20; 33; 20; 31; 5; 2; 
2025/5/21; 38; 16; 42; 1; 2; 
2025/5/22; 24; 14; 38; 3; 2; 
2025/5/23; 33; 14; 40; 5; 2; 
2025/5/24; 37; 13; 37; 4; 3; 
2025/5/25; 34; 14; 34; 1; 2; 
2025/5/26; 18; 28; 33; 4; 2; 
2025/5/27; 31; 25; 30; 4; 2; 
2025/5/28; 40; 31; 33; 6; 2; 
2025/5/29; 45; 27; 29; 6; 2; 
2025/5/30; 57; 11; 25; 1; 2; 
2025/5/31; 26; 7; 24; 2; 2; 
2025/6/1; 14; 17; 29; 2; 2; 
2025/6/2; 26; 22; 29; 2; 2; 
2025/6/3; 44; 23; 27; 5; 2; 
2025/6/4; 37; 18; 31; 5; 2; 
2025/6/5; 35; 19; 26; 4; 2; 
2025/6/6; 28; 16; 32; 2; 2; 
2025/6/7; 23; 25; 32; 2; 3; 
2025/6/8; 42; 29; 32; 4; 2; 
2025/6/9; 60; 33; 34; 3; 2; 
2025/6/10; 78; 30; 33; 3; 2; 
2025/6/11; 60; 29; 35; 2; 2; 
2025/6/12; 58; 36; 35; 3; 2; 
2025/6/13; 77; 16; 33; 1; 2; 
2025/6/14; 24; 17; 30; 1; 2; 
2025/6/15; 18; 17; 32; 3; 2; 
2025/6/16; 28; 24; 37; 4; 2; 
2025/6/17; 65; 23; 45; 6; 2; 
2025/6/18; 57; 29; 42; 5; 2; 
2025/6/19; 68; 32; 37; 2; ; 
2025/6/20; 65; 23; 28; 1; 2; 
2025/6/21; 64; 19; 25; 2; 2; 
2025/6/26; 31; 19; 23; 4; 2; 
2025/6/27; 32; 23; 25; 2; 2; 
2025/1/1; 28; 6; 25; 6; 2; 
2025/1/2; 16; 7; 23; 6; 2; 
2025/1/3; 21; 8; 31; 4; 2; 
2025/1/4; 22; 9; 36; 3; 2; 
2025/1/5; 20; 16; 32; 4; 2; 
2025/1/6; 26; 9; 26; 4; 2; 
2025/1/7; 12; 6; 30; 1; 2; 
2025/1/8; 11; 18; 29; 4; 2; 
2025/1/9; 21; 9; 23; 6; 2; 
2025/1/10; 17; 22; 31; 2; 2; 
2025/1/11; 25; 11; 26; 4; 2; 
2025/1/12; 24; 12; 26; 11; 2; 
2025/1/13; 32; 19; 20; 13; 3; 
2025/1/14; 50; 25; 19; 15; 4; 
2025/1/15; 59; 21; 24; 10; 4; 
2025/1/16; 50; 23; 17; 12; 3; 
2025/1/17; 49; 20; 18; 12; 4; 
2025/1/18; 49; 11; 33; 5; 2; 
2025/1/19; 29; 11; 27; 4; 2; 
2025/1/20; 25; 7; 23; 3; 2; 
2025/1/21; 21; 7; 28; 3; 2; 
2025/1/22; 14; 11; 27; 5; 2; 
2025/1/23; 19; 8; 29; 1; 2; 
2025/1/24; 11; 28; 31; 2; 2; 
2025/1/25; 21; 10; 32; 1; 2; 
2025/1/26; 11; 27; 32; 4; 2; 
2025/1/27; 25; 44; 32; 1; 2; 
2025/1/28; 38; 18; 31; 3; 2; 
2025/1/29; 17; 27; 35; 1; 2; 
2025/1/30; 22; 30; 27; 12; 2; 
2025/1/31; 35; 12; 29; 5; 2; 
2025/2/1; 22; 13; 34; 5; 2; 
2025/2/2; 25; 27; 27; 10; 2; 
2025/2/3; 27; 27; 21; 11; 3; 
2025/2/4; 43; 29; 24; 13; 4; 
2025/2/5; 58; 23; 24; 10; 2; 
2025/2/6; 57; 12; 30; 3; 2; 
2025/2/7; 33; 13; 25; 8; 4; 
2025/2/8; 24; 8; 19; 4; 2; 
2025/2/9; 19; 14; 19; 10; 2; 
2025/2/10; 44; 12; 23; 4; 2; 
2025/2/11; 36; 14; 29; 3; 2; 
2025/2/12; 23; 15; 14; 11; 2; 
2025/2/13; 29; 11; 26; 5; 2; 
2025/2/14; 26; 12; 28; 5; 2; 
2025/2/15; 31; 19; 23; 4; 2; 
2025/2/16; 45; 15; 29; 4; 2; 
2025/2/17; 23; 21; 28; 4; 2; 
2025/2/18; 48; 28; 30; 8; 2; 
2025/2/19; 46; 18; 28; 6; 2; 
2025/2/20; 35; 15; 29; 3; 2; 
2025/2/21; 37; 17; 32; 6; 2; 
2025/2/22; 21; 14; 26; 8; 2; 
2025/2/23; 24; 13; 29; 3; 2; 
2025/2/24; 18; 21; 36; 2; 2; 
2025/2/25; 24; 16; 34; 8; 3; 
2025/2/26; 19; 21; 27; 10; 2; 
2025/2/27; 42; 22; 30; 8; 2; 
2025/2/28; 42; 17; 33; 6; 2; 
2025/3/1; 33; 11; 29; 3; 2; 
2025/3/2; 21; 16; 30; 5; 2; 
2025/3/3; 31; 18; 29; 4; 2; 
2025/3/4; 38; 29; 32; 3; 2; 
2025/3/5; 49; 16; 32; 2; 2; 
2025/3/6; 31; 12; 29; 2; 2; 
2025/3/7; 31; 6; 31; 1; 2; 
2025/3/8; 14; 6; 33; 2; 2; 
2025/3/9; 8; 5; 31; 2; 2; 
2025/3/10; 15; 9; 33; 3; 2; 
2025/3/11; 17; 11; 36; 2; 2; 
2025/3/12; 21; 9; 34; 2; 2; 
2025/3/13; 13; 10; 33; 6; 2; 
2025/3/14; 28; 10; 33; 5; 2; 
2025/3/15; 29; 10; 35; 6; 2; 
2025/3/16; 35; 12; 33; 7; 2; 
2025/3/17; 33; 7; 31; 3; 2; 
2025/3/18; 16; 6; 33; 2; 2; 
2025/3/19; 10; 24; 35; 2; 2; 
2025/3/20; 42; 10; 35; 1; 2; 
2025/3/21; 21; 5; 37; 1; 2; 
2025/3/22; 11; 33; 35; 1; 2; 
2025/3/23; 33; 24; 33; 2; 2; 
2025/3/24; 23; 12; 32; 1; 2; 
2025/3/25; 21; 11; 35; 1; 2; 
2025/3/26; 25; 14; 33; 2; 2; 
2025/3/27; 28; 13; 36; 1; 3; 
2025/3/28; 24; 21; 37; 1; 2; 
2025/3/29; 22; 22; 35; 4; 2; 
2025/3/30; 23; 21; 31; 8; 2; 
2025/3/31; 40; 23; 32; 8; 3; 
2024/10/1; 44; 5; 32; 5; 1; 
2024/10/2; 14; 10; 32; 5; 2; 
2024/10/3; 20; 15; 27; 6; 2; 
2024/10/4; 39; 16; 20; 4; 1; 
2024/10/5; 32; 32; 22; 2; 2; 
2024/10/6; 56; 20; 24; 3; 2; 
2024/10/7; 31; 11; 29; 2; 2; 
2024/10/8; 13; 12; 29; 2; 2; 
2024/10/9; 18; 20; 30; 2; 2; 
2024/10/10; 20; 14; 26; 6; 2; 
2024/10/11; 31; 9; 25; 3; ; 
2024/10/12; 27; 10; 24; 2; 2; 
2024/10/13; 25; 16; 23; 7; 2; 
2024/10/14; 39; 36; 26; 4; ; 
2024/10/15; 55; 11; 24; 3; 2; 
2024/10/16; 24; 12; 30; 2; 2; 
2024/10/17; 16; 16; 29; 2; 1; 
2024/10/18; 13; 13; 29; 4; 2; 
2024/10/19; 22; 17; 25; 4; 2; 
2024/10/20; 27; 27; 29; 3; 1; 
2024/10/21; 38; 21; 25; 3; 2; 
2024/10/22; 20; 12; 20; 7; 1; 
2024/10/23; 34; 10; 27; 3; 2; 
2024/10/24; 28; 21; 26; 5; 1; 
2024/10/25; 31; 21; 22; 6; 2; 
2024/10/26; 24; 13; 22; 6; 2; 
2024/10/27; 21; ; 11; 9; 2; 
2024/10/28; 33; ; 17; 8; 2; 
2024/10/29; 44; ; 19; 10; 2; 
2024/10/30; 57; ; 20; 10; 2; 
2024/10/31; 64; ; 25; 4; 2; 
2024/11/1; 32; ; 20; 7; 2; 
2024/11/2; 49; ; 26; 3; 2; 
2024/11/3; 36; 20; 24; 5; 2; 
2024/11/4; 39; 21; 22; 7; 2; 
2024/11/5; 38; 33; 18; 12; 2; 
2024/11/6; 57; 27; 21; 7; 2; 
2024/11/7; 55; 17; 19; 5; 2; 
2024/11/8; 42; 21; 30; 3; 2; 
2024/11/9; 26; 12; 25; 7; 2; 
2024/11/10; 23; 13; 26; 1; 2; 
2024/11/11; 20; 14; 24; 1; 2; 
2024/11/12; 16; 9; 20; 7; 2; 
2024/11/13; 20; 16; 16; 8; 2; 
2024/11/14; 40; 19; 18; 6; 2; 
2024/11/15; 43; 31; 18; 5; 2; 
2024/11/16; 44; 34; 11; 10; 2; 
2024/11/17; 55; 18; 15; 9; 2; 
2024/11/18; 37; 30; 21; 7; 2; 
2024/11/19; 49; 17; 28; 1; 2; 
2024/11/20; 22; 17; 33; 3; 2; 
2024/11/21; 20; 25; 30; 4; 2; 
2024/11/22; 33; 7; 25; 1; 2; 
2024/11/23; 13; 11; 25; 1; 2; 
2024/11/24; 23; 24; 28; 6; 2; 
2024/11/25; 31; 16; 17; 11; 2; 
2024/11/26; 34; 10; 20; 7; 2; 
2024/11/27; 22; 10; 27; 6; 2; 
2024/11/28; 25; 41; 26; 8; 2; 
2024/11/29; 51; 35; 21; 7; 2; 
2024/11/30; 52; 51; 23; 3; 2; 
2024/12/1; 61; 23; 24; 6; 2; 
2024/12/2; 29; 14; 17; 9; 2; 
2024/12/3; 31; 11; 22; 7; 2; 
2024/12/4; 27; 15; 9; 12; 2; 
2024/12/5; 28; 12; 23; 2; 2; 
2024/12/6; 16; 24; 32; 2; 2; 
2024/12/7; 37; 32; 32; 1; 2; 
2024/12/8; 41; 17; 24; 1; 2; 
2024/12/9; 22; 10; 21; 7; 2; 
2024/12/10; 19; 13; 13; 9; 2; 
2024/12/11; 39; 20; 12; 12; 2; 
2024/12/12; 39; 16; 16; 9; 2; 
2024/12/13; 32; 14; 25; 6; 2; 
2024/12/14; 23; 15; 28; 5; 2; 
2024/12/15; 23; 8; 20; 8; 2; 
2024/12/16; 21; 8; 32; 4; 2; 
2024/12/17; 16; 46; 26; 3; 2; 
2024/12/18; 55; 33; 33; 1; 2; 
2024/12/19; 40; 17; 33; 2; 2; 
2024/12/20; 14; 17; 30; 3; 2; 
2024/12/21; 13; 21; 35; 1; 2; 
2024/12/22; 27; 29; 35; 1; 2; 
2024/12/23; 32; 23; 32; 2; 2; 
2024/12/24; 22; 8; 21; 3; 2; 
2024/12/25; 23; 8; 18; 4; 2; 
2024/12/26; 26; 15; 19; 5; 2; 
2024/12/27; 25; 15; 18; 7; 3; 
2024/12/28; 35; 19; 15; 9; 2; 
2024/12/29; 44; ; ; ; ; 
2024/7/1; 17; 11; 28; 2; 1; 
2024/7/2; 21; 12; 30; 2; 1; 
2024/7/3; 26; 14; 26; 4; 2; 
2024/7/4; 29; 13; 21; 1; 1; 
2024/7/5; 30; 15; 27; 2; 1; 
2024/7/6; 20; 17; 25; 3; 1; 
2024/7/7; 26; 18; 29; 3; 1; 
2024/7/8; 46; 18; 21; 4; 1; 
2024/7/9; 37; 17; 25; 3; 1; 
2024/7/10; 42; 15; 26; 2; 1; 
2024/7/11; 51; 10; 28; 1; 1; 
2024/7/12; 17; 13; 29; 3; 1; 
2024/7/13; 25; 16; 29; 4; 1; 
2024/7/14; 38; 18; 27; 3; 1; 
2024/7/15; 37; 19; 25; 5; 2; 
2024/7/16; 30; 21; 28; 4; 1; 
2024/7/17; 36; 19; 27; 3; 1; 
2024/7/18; 50; 15; 28; 2; 1; 
2024/7/19; 46; 16; 32; 3; 1; 
2024/7/20; 55; 17; 29; 1; 1; 
2024/7/21; 23; 17; 30; 5; 1; 
2024/7/22; 26; 25; 29; 5; 1; 
2024/7/23; 39; 18; 21; 1; 1; 
2024/7/24; 24; 12; 20; 1; 1; 
2024/7/25; 28; 9; 21; 2; 1; 
2024/7/26; 22; 10; 19; 3; 1; 
2024/7/27; 25; 25; 22; 2; 1; 
2024/7/28; 42; 28; 27; 3; 1; 
2024/7/29; 76; 33; 35; 7; 1; 
2024/7/30; 80; 25; 36; 3; 1; 
2024/7/31; 67; 13; 34; 2; 1; 
2024/8/1; 42; 11; 27; 1; 1; 
2024/8/2; 26; 17; 27; 5; 1; 
2024/8/3; 30; 16; 28; 5; 1; 
2024/8/4; 31; 20; 25; 6; 1; 
2024/8/5; 44; 11; 26; 2; 1; 
2024/8/6; 32; 17; 24; 4; 1; 
2024/8/7; 33; 23; 30; 3; 1; 
2024/8/8; 29; 22; 24; 2; 1; 
2024/8/9; 27; 20; 28; 2; 1; 
2024/8/10; 35; 23; 44; 3; 1; 
2024/8/11; 57; 21; 31; 3; 1; 
2024/8/12; 58; 16; 24; 3; 2; 
2024/8/13; 30; 13; 27; 1; 1; 
2024/8/14; 29; 22; 27; 2; 1; 
2024/8/15; 24; 16; 34; 3; 1; 
2024/8/16; 30; 16; 23; 5; 2; 
2024/8/17; 31; 11; 27; 1; 1; 
2024/8/18; 16; 17; 33; 4; 1; 
2024/8/19; 32; 22; 34; 4; 1; 
2024/8/20; 59; 14; 29; 2; 1; 
2024/8/21; 24; 20; 29; 4; 2; 
2024/8/22; 29; 20; 24; 4; 2; 
2024/8/23; 39; 17; 29; 3; 2; 
2024/8/24; 33; 16; 29; 2; 1; 
2024/8/25; 18; 16; 30; 5; 1; 
2024/8/26; 27; 22; 37; 3; 2; 
2024/8/27; 38; 21; 31; 4; 2; 
2024/8/28; 42; 15; 25; 3; ; 
2024/8/29; 23; 15; 30; 3; ; 
2024/8/30; 37; 19; 31; 4; 1; 
2024/8/31; 48; 15; 35; 5; 2; 
2024/9/1; 37; 15; 25; 5; 2; 
2024/9/2; 49; 17; 29; 4; 2; 
2024/9/3; 19; 13; 31; 3; 1; 
2024/9/4; 21; 15; 29; 4; 2; 
2024/9/5; 21; 12; 30; 5; 2; 
2024/9/6; 17; 12; 36; 4; 2; 
2024/9/7; 24; 15; 36; 6; 2; 
2024/9/8; 24; 18; 36; 6; 2; 
2024/9/9; 30; 15; 34; 1; ; 
2024/9/10; 20; 21; 31; 2; 2; 
2024/9/11; 25; 11; 27; 2; 2; 
